density of cars,density of busses,flow rate
0.1363660468681216,0.40061131079994766,0.496902666666666
0.14837714665429846,0.3775613392267177,0.49518933333333437
0.4127750969015501,0.04857539815192931,0.46837199999999984
0.10576571230613119,0.11906522801797141,0.5435386666666671
0.9876349055039577,7.75616415912549e-05,0.3568746666666667
0.5978573523148641,0.0798285793646061,0.4164786666666671
0.41278439938154043,0.13955763379112246,0.48892400000000014
0.6087571222887056,0.08813708485788108,0.4507839999999994
0.34861202308124783,0.04297745179535534,0.5061426666666672
0.7449719440192615,0.12218981874151551,0.4000079999999992
0.46925335962281356,0.2170727603931448,0.4485466666666667
0.9870615147642577,0.00462192287307791,0.36312799999999923
0.884462966698676,0.02666177099504335,0.3710720000000005
0.17500343011838015,0.1264172887593789,0.5290893333333329
0.021555785679458594,0.24681891578947543,0.559852
0.80282766028977,0.043797959783601195,0.3942266666666666
0.3592259971391567,0.25912177128228514,0.473907999999999
0.9227918035642734,0.011979268255862204,0.3604613333333336
0.3980551470435115,0.03750623025900516,0.49462933333333203
0.8521439751709031,0.022210137847805414,0.3732853333333328
0.0947785181630173,0.2383245530662948,0.5353173333333322
0.8509099687295603,0.03220446754285891,0.3773306666666664
0.6804848876972255,0.061945724927584406,0.4173626666666655
0.5640738156991207,0.16262431435864128,0.4443039999999997
0.8878471487158027,0.002563502099128305,0.3657973333333326
0.09331017762318827,0.3678686650860477,0.5244973333333333
0.9044423873443795,0.03302097197755696,0.37710533333333257
0.5066433770723918,0.048781053714751464,0.45438799999999907
0.4926744704671324,0.14725301103978009,0.4225560000000008
0.43835565025480716,0.2569901492347719,0.4508173333333331
0.6673755823479038,0.1230128471838244,0.41976799999999903
0.9515968395792689,0.011572610240171227,0.35936799999999935
0.211065215559174,0.2636634703975614,0.4892906666666661
0.5343218093753083,0.12275024388116694,0.43767733333333253
0.9460453242410913,0.016464643347488154,0.37119733333333305
0.01406542844461589,0.21660650329827127,0.5606893333333322
0.7089898504702647,0.01960227426406017,0.4087826666666661
0.4464904061990429,0.1942890874161209,0.4318253333333331
0.3957129253813658,0.20407631414130878,0.46935066666666597
0.09390103745848433,0.016796447902574087,0.5122360000000004
0.26183544167036477,0.3023634252170636,0.4760013333333321
0.19274841130578857,0.11459549204890045,0.5353546666666662
0.2742229221361222,0.11444572424941231,0.5128906666666658
0.2944762647911273,0.2610056239394396,0.47241866666666577
0.7657540951481713,0.05465301636387927,0.38655333333333197
0.5554567916701456,0.13904289885016363,0.4342920000000001
0.936669338704028,0.020741971408254196,0.3673653333333325
0.5068268546476983,0.225080921094175,0.4295026666666662
0.643667734512715,0.007697096503173902,0.4349400000000004
0.38210475635842367,0.0030744790913537524,0.5038306666666662
0.03824426004932935,0.25578881697352923,0.5440706666666653
0.8270899117814612,0.028227014748069462,0.3786133333333327
0.10088076095809173,0.28913781489886514,0.516678666666666
0.7692578482619901,0.0835636297758245,0.3938693333333328
0.03796153279433234,0.1084776002686238,0.5275213333333332
0.502462351715317,0.23649125449036537,0.4236106666666671
0.5682900775605378,0.05363421649386241,0.4471613333333322
0.6754158970912183,0.1178512929015396,0.39772133333333226
0.9713926972280614,0.013221976861616818,0.36530399999999896
0.7469357579191811,0.004928214386727209,0.4119040000000002
0.22367533592031918,0.3058742740460596,0.47524000000000094
0.7942987379243712,0.08235220429842009,0.3774066666666658
0.6359726879680283,0.12183064839988951,0.414057333333332
0.32472013638619956,0.10941136321828962,0.5120146666666648
0.42181495609658237,0.2790830385260854,0.4440199999999998
0.7568352521869158,0.07343402818722618,0.3903093333333329
0.7905806738756983,0.013211232944516364,0.4052519999999993
0.7668617158444738,0.09361512663870662,0.38665866666666526
0.3685688774631133,0.16504676896141166,0.46713866666666637
0.262052259160818,0.18162031599260117,0.48796799999999874
0.8041499065841905,0.08062666055543864,0.3879546666666665
0.4587285743644226,0.08263797212072056,0.47921199999999864
0.43593615272294883,0.24320945486521328,0.4425346666666665
0.6007785398312345,0.18891530848050128,0.4257879999999988
0.05846794400273825,0.3823807374987402,0.5226079999999986
0.13572842024834386,0.33501454464016617,0.5025119999999995
0.019696316628236454,0.21269460821823927,0.563837333333332
0.5621869801383752,0.16918591334996508,0.4419093333333326
0.14384091083317663,0.041014417204742415,0.5207586666666648
0.06844376055125101,0.4263085295577172,0.5103826666666657
0.6396169827591538,0.07505298074272196,0.4206999999999997
0.34041587158299214,0.23830755357156416,0.47004266666666666
0.06574103449716917,0.21754221285459074,0.5433026666666664
0.5232525452829471,0.19326181468807344,0.4562359999999996
0.7350577194520522,0.08158678542955423,0.4006066666666652
0.7410678655927834,0.033044720328998425,0.4147199999999994
0.3421419965726896,0.09766979004727676,0.5058839999999989
0.4477296820772516,0.08433819451787952,0.476177333333332
0.06976736073370793,0.17112493236636322,0.5602586666666651
0.13727304933578865,0.19950583987096662,0.5329239999999985
0.156063735526352,0.0701352354962333,0.5579933333333326
0.6245841948384059,0.0013103997901368133,0.45001066666666717
0.008358931059133656,0.2110341014046023,0.5417853333333323
0.5598776131202405,0.19487923081224615,0.4159159999999998
0.6222189630973126,0.05877793687494184,0.4392679999999995
0.7433603743172579,0.04008779444109596,0.4065746666666668
